#1
# Data: Tapping Profiles for households
# Profile ID: 39
# Database: Release1-LV_urban_6_Intermediate
# Column 1: Time / s
# Column 2: Mass Flow Rate / l/min
# Column 3: Temperature / degC
float data(13579,3)
0	0.0	0.0
32932	0.09166666666666666	55.0
33019	0.0	0.0
33671	0.09166666666666666	55.0
33758	0.0	0.0
34279	0.09166666666666666	55.0
34344	0.0	0.0
34649	0.09166666666666666	40.0
34682	0.0	0.0
35120	0.09166666666666666	55.0
35142	0.0	0.0
39110	0.09166666666666666	40.0
39143	0.0	0.0
39428	0.09166666666666666	55.0
39450	0.0	0.0
42473	0.09166666666666666	55.0
42495	0.0	0.0
45695	0.09166666666666666	40.0
45728	0.0	0.0
48654	0.09166666666666666	40.0
48687	0.0	0.0
51194	0.09166666666666666	40.0
51227	0.0	0.0
54248	0.09166666666666666	55.0
54270	0.0	0.0
54892	0.09166666666666666	40.0
54925	0.0	0.0
56504	0.09166666666666666	40.0
56537	0.0	0.0
57249	0.09166666666666666	55.0
57336	0.0	0.0
58248	0.09166666666666666	55.0
58313	0.0	0.0
58863	0.09166666666666666	55.0
58950	0.0	0.0
61617	0.09166666666666666	55.0
61682	0.0	0.0
86400	0.0	0.0
119332	0.09166666666666666	55.0
119419	0.0	0.0
120071	0.09166666666666666	55.0
120158	0.0	0.0
120679	0.09166666666666666	55.0
120744	0.0	0.0
121049	0.09166666666666666	40.0
121082	0.0	0.0
121520	0.09166666666666666	55.0
121542	0.0	0.0
125510	0.09166666666666666	40.0
125543	0.0	0.0
125828	0.09166666666666666	55.0
125850	0.0	0.0
128873	0.09166666666666666	55.0
128895	0.0	0.0
132095	0.09166666666666666	40.0
132128	0.0	0.0
135054	0.09166666666666666	40.0
135087	0.0	0.0
137594	0.09166666666666666	40.0
137627	0.0	0.0
140648	0.09166666666666666	55.0
140670	0.0	0.0
141292	0.09166666666666666	40.0
141325	0.0	0.0
142904	0.09166666666666666	40.0
142937	0.0	0.0
143649	0.09166666666666666	55.0
143736	0.0	0.0
144648	0.09166666666666666	55.0
144713	0.0	0.0
145263	0.09166666666666666	55.0
145350	0.0	0.0
148017	0.09166666666666666	55.0
148082	0.0	0.0
172800	0.0	0.0
205732	0.09166666666666666	55.0
205819	0.0	0.0
206471	0.09166666666666666	55.0
206558	0.0	0.0
207079	0.09166666666666666	55.0
207144	0.0	0.0
207449	0.09166666666666666	40.0
207482	0.0	0.0
207920	0.09166666666666666	55.0
207942	0.0	0.0
211910	0.09166666666666666	40.0
211943	0.0	0.0
212228	0.09166666666666666	55.0
212250	0.0	0.0
215273	0.09166666666666666	55.0
215295	0.0	0.0
218495	0.09166666666666666	40.0
218528	0.0	0.0
221454	0.09166666666666666	40.0
221487	0.0	0.0
223994	0.09166666666666666	40.0
224027	0.0	0.0
227048	0.09166666666666666	55.0
227070	0.0	0.0
227692	0.09166666666666666	40.0
227725	0.0	0.0
229304	0.09166666666666666	40.0
