#1
# Data: Tapping Profiles for households
# Profile ID: 100
# Database: Release1-LV_urban_6
# Column 1: Time / s
# Column 2: Mass Flow Rate / l/min
# Column 3: Temperature / degC
float data(13579,3)
0	0.0	0.0
34965	0.09166666666666666	40.0
34998	0.0	0.0
35220	0.09166666666666666	55.0
35285	0.0	0.0
37327	0.09166666666666666	55.0
37349	0.0	0.0
37405	0.09166666666666666	40.0
37438	0.0	0.0
37857	0.09166666666666666	55.0
37922	0.0	0.0
37953	0.09166666666666666	40.0
37986	0.0	0.0
38449	0.09166666666666666	55.0
38536	0.0	0.0
40458	0.09166666666666666	40.0
40491	0.0	0.0
43247	0.09166666666666666	40.0
43280	0.0	0.0
46899	0.09166666666666666	40.0
46932	0.0	0.0
49498	0.09166666666666666	40.0
49531	0.0	0.0
57521	0.09166666666666666	55.0
57586	0.0	0.0
57810	0.09166666666666666	55.0
57875	0.0	0.0
57893	0.09166666666666666	55.0
57958	0.0	0.0
58099	0.09166666666666666	55.0
58121	0.0	0.0
59783	0.09166666666666666	40.0
59814	0.18333333333333332	47.5
59816	0.09166666666666666	55.0
59901	0.0	0.0
61577	0.09166666666666666	55.0
61599	0.0	0.0
86400	0.0	0.0
121365	0.09166666666666666	40.0
121398	0.0	0.0
121620	0.09166666666666666	55.0
121685	0.0	0.0
123727	0.09166666666666666	55.0
123749	0.0	0.0
123805	0.09166666666666666	40.0
123838	0.0	0.0
124257	0.09166666666666666	55.0
124322	0.0	0.0
124353	0.09166666666666666	40.0
124386	0.0	0.0
124849	0.09166666666666666	55.0
124936	0.0	0.0
126858	0.09166666666666666	40.0
126891	0.0	0.0
129647	0.09166666666666666	40.0
129680	0.0	0.0
133299	0.09166666666666666	40.0
133332	0.0	0.0
135898	0.09166666666666666	40.0
135931	0.0	0.0
143921	0.09166666666666666	55.0
143986	0.0	0.0
144210	0.09166666666666666	55.0
144275	0.0	0.0
144293	0.09166666666666666	55.0
144358	0.0	0.0
144499	0.09166666666666666	55.0
144521	0.0	0.0
146183	0.09166666666666666	40.0
146214	0.18333333333333332	47.5
146216	0.09166666666666666	55.0
146301	0.0	0.0
147977	0.09166666666666666	55.0
147999	0.0	0.0
172800	0.0	0.0
207765	0.09166666666666666	40.0
207798	0.0	0.0
208020	0.09166666666666666	55.0
208085	0.0	0.0
210127	0.09166666666666666	55.0
210149	0.0	0.0
210205	0.09166666666666666	40.0
210238	0.0	0.0
210657	0.09166666666666666	55.0
210722	0.0	0.0
210753	0.09166666666666666	40.0
210786	0.0	0.0
211249	0.09166666666666666	55.0
211336	0.0	0.0
213258	0.09166666666666666	40.0
213291	0.0	0.0
216047	0.09166666666666666	40.0
216080	0.0	0.0
219699	0.09166666666666666	40.0
219732	0.0	0.0
222298	0.09166666666666666	40.0
222331	0.0	0.0
230321	0.09166666666666666	55.0
230386	0.0	0.0
230610	0.09166666666666666	55.0
230675	0.0	0.0
230693	0.09166666666666666	55.0
230758	0.0	0.0
230899	0.09166666666666666	55.0
230921	0.0	0.0
232583	0.09166666666666666	40.0
232614	0.18333333333333332	47.5
232616	0.09166666666666666	55.0
232701	0.0	0.0
234377	0.09166666666666666	55.0
234399	0.0	0.0
259200	0.0	0.0
294165	0.09166666666666666	40.0
294198	0.0	0.0
294420	0.09166666666666666	55.0
294485	0.0	0.0
296527	0.09166666666666666	55.0
296549	0.0	0.0
296605	0.09166666666666666	40.0
296638	0.0	0.0
297057	0.09166666666666666	55.0
297122	0.0	0.0
297153	0.09166666666666666	40.0
297186	0.0	0.0
297649	0.09166666666666666	55.0
297736	0.0	0.0
299658	0.09166666666666666	40.0
299691	0.0	0.0
302447	0.09166666666666666	40.0
302480	0.0	0.0
306099	0.09166666666666666	40.0
306132	0.0	0.0
308698	0.09166666666666666	40.0
308731	0.0	0.0
316721	0.09166666666666666	55.0
316786	0.0	0.0
317010	0.09166666666666666	55.0
317075	0.0	0.0
317093	0.09166666666666666	55.0
317158	0.0	0.0
317299	0.09166666666666666	55.0
317321	0.0	0.0
318983	0.09166666666666666	40.0
319014	0.18333333333333332	47.5
319016	0.09166666666666666	55.0
319101	0.0	0.0
320777	0.09166666666666666	55.0
320799	0.0	0.0
345600	0.0	0.0
380565	0.09166666666666666	40.0
380598	0.0	0.0
380820	0.09166666666666666	55.0
380885	0.0	0.0
382927	0.09166666666666666	55.0
382949	0.0	0.0
383005	0.09166666666666666	40.0
383038	0.0	0.0
383457	0.09166666666666666	55.0
383522	0.0	0.0
383553	0.09166666666666666	40.0
383586	0.0	0.0
384049	0.09166666666666666	55.0
384136	0.0	0.0
386058	0.09166666666666666	40.0
386091	0.0	0.0
388847	0.09166666666666666	40.0
388880	0.0	0.0
392499	0.09166666666666666	40.0
392532	0.0	0.0
395098	0.09166666666666666	40.0
395131	0.0	0.0
403121	0.09166666666666666	55.0
403186	0.0	0.0
403410	0.09166666666666666	55.0
403475	0.0	0.0
403493	0.09166666666666666	55.0
403558	0.0	0.0
403699	0.09166666666666666	55.0
403721	0.0	0.0
405383	0.09166666666666666	40.0
405414	0.18333333333333332	47.5
405416	0.09166666666666666	55.0
405501	0.0	0.0
407177	0.09166666666666666	55.0
407199	0.0	0.0
432000	0.0	0.0
466965	0.09166666666666666	40.0
466998	0.0	0.0
467220	0.09166666666666666	55.0
467285	0.0	0.0
469327	0.09166666666666666	55.0
469349	0.0	0.0
469405	0.09166666666666666	40.0
469438	0.0	0.0
469857	0.09166666666666666	55.0
469922	0.0	0.0
469953	0.09166666666666666	40.0
469986	0.0	0.0
470449	0.09166666666666666	55.0
470536	0.0	0.0
472458	0.09166666666666666	40.0
472491	0.0	0.0
475247	0.09166666666666666	40.0
475280	0.0	0.0
478899	0.09166666666666666	40.0
478932	0.0	0.0
481498	0.09166666666666666	40.0
481531	0.0	0.0
489521	0.09166666666666666	55.0
489586	0.0	0.0
489810	0.09166666666666666	55.0
489875	0.0	0.0
489893	0.09166666666666666	55.0
489958	0.0	0.0
490099	0.09166666666666666	55.0
490121	0.0	0.0
491783	0.09166666666666666	40.0
491814	0.18333333333333332	47.5
491816	0.09166666666666666	55.0
