#1
# Data Source: CyEntEE Database (CDB)
# type: standard load profile
# load profile: lv_semiurb5
# source: SimBench
# timezone: UTC
float p_q(35136,3)
0	0.157279	0.074921
900	0.140742	0.164567
2700	0.159569	0.170733
5400	0.145713	0.043225
9000	0.167571	0.063398
13500	0.190511	0.128569
18900	0.222108	0.069447
25200	0.169106	0.05593
32400	0.169948	0.054278
40500	0.163244	0.034254
49500	0.152444	0.043919
59400	0.162027	0.029678
70200	0.167841	0.044578
81900	0.15595	0.070915
94500	0.155524	0.05577
108000	0.1506	0.047284
122400	0.166249	0.075749
137700	0.138506	0.056202
153900	0.122443	0.077276
171000	0.106497	0.038359
189000	0.107343	0.006974
207900	0.109393	0.079639
227700	0.101989	0.022346
248400	0.103067	0.056428
270000	0.104081	0.06547
292500	0.120091	0.087915
315900	0.109923	0.020018
340200	0.101291	0.039306
365400	0.110356	0.093873
391500	0.110978	0.085833
418500	0.109193	0.042798
446400	0.11688	0.082662
475200	0.119367	0.05987
504900	0.13723	0.084156
535500	0.102585	0.047456
567000	0.115264	0.045287
599400	0.109183	0.058196
632700	0.112395	0.056769
666900	0.115429	0.027122
702000	0.115015	0.067388
738000	0.116005	0.083463
774900	0.111995	0.028145
812700	0.105488	0.029758
851400	0.116629	0.036729
891000	0.115518	0.058264
931500	0.134674	0.050118
972900	0.152587	0.009436
1015200	0.159179	0.055611
1058400	0.158121	0.081758
1102500	0.179552	0.09967
1147500	0.267183	0.065681
1193400	0.236355	0.016023
1240200	0.1762	0.124052
1287900	0.180742	0.135368
1336500	0.24601	0.067599
1386000	0.287513	0.16833
1436400	0.292031	0.061548
1487700	0.244756	0.177812
1539900	0.232185	0.078053
1593000	0.235743	0.146451
1647000	0.215587	0.08063
1701900	0.275531	0.096977
1757700	0.321562	0.094154
1814400	0.354188	0.100746
1872000	0.289701	0.068354
1930500	0.207722	0.037779
1989900	0.234781	0.069364
2050200	0.292653	0.058598
2111400	0.28977	0.090198
2173500	0.318431	0.179752
2236500	0.310512	0.063447
2300400	0.410019	0.274441
2365200	0.295261	0.176587
2430900	0.312043	0.178052
2497500	0.231355	0.059328
2565000	0.227329	0.063126
2633400	0.232276	0.054596
2702700	0.19799	0.094417
2772900	0.19221	0.071817
2844000	0.223631	0.110193
2916000	0.208578	0.156883
2988900	0.191422	0.139958
3062700	0.19424	0.062254
3137400	0.241403	0.055882
3213000	0.176763	0.035091
3289500	0.160202	0.067169
3366900	0.262361	0.167965
3445200	0.23039	0.108338
3524400	0.192266	0.196571
3604500	0.203522	0.096086
3685500	0.190155	0.068262
3767400	0.172231	0.048468
3850200	0.16329	0.063776
3933900	0.155109	0.031629
4018500	0.140133	0.118027
4104000	0.126421	0.106364
4190400	0.123895	0.044684
4277700	0.138596	0.07379
4365900	0.138465	0.050385
4455000	0.114524	0.024586
4545000	0.101968	0.043872
4635900	0.106969	0.019597
4727700	0.101009	0.024647
4820400	0.092444	0.063687
4914000	0.091063	0.119904
5008500	0.087294	0.070911
5103900	0.088591	0.016923
5200200	0.089659	0.0327
5297400	0.089511	0.05299
5395500	0.088425	0.069374
5494500	0.084817	0.034366
5594400	0.091093	0.040773
5695200	0.085734	0.047057
5796900	0.093298	0.050333
5899500	0.084155	0.032295
6003000	0.084257	0.032813
6107400	0.093789	0.054137
6212700	0.085186	0.031914
6318900	0.087778	0.03371
6426000	0.089013	0.031907
6534000	0.087418	0.069132
6642900	0.104957	0.077371
6752700	0.109214	0.064335
6863400	0.105901	0.047677
6975000	0.097454	0.023833
7087500	0.104101	0.04473
7200900	0.109965	0.027543
7315200	0.131482	0.045071
7430400	0.125145	0.092109
7546500	0.105958	0.049291
7663500	0.121998	0.046987
7781400	0.1226	0.044285
7900200	0.123783	0.041557
8019900	0.125181	0.056014
8140500	0.13988	0.067739
8262000	0.153348	0.08474
8384400	0.168326	0.065024
8507700	0.165601	0.054205
8631900	0.181696	0.064094
8757000	0.202178	0.108425
8883000	0.189097	0.094394
9009900	0.17884	0.079537
9137700	0.234437	0.09615
9266400	0.262088	0.19847
9396000	0.203857	0.120355
9526500	0.279035	0.091634
9657900	0.322762	0.093533
9790200	0.231288	0.085473
9923400	0.279701	0.111419
10057500	0.273938	0.065055
10192500	0.361621	0.06252
10328400	0.385967	0.377574
10465200	0.33595	0.069057
10602900	0.247505	0.118197
10741500	0.175185	0.104898
10881000	0.172725	0.046088
11021400	0.198867	0.092603
11162700	0.219792	0.149514
11304900	0.230546	0.095002
11448000	0.264377	0.120683
11592000	0.254915	0.076507
11736900	0.219015	0.097736
11882700	0.185875	0.107925
12029400	0.213044	0.051839
12177000	0.263689	0.148951
12325500	0.205189	0.080754
12474900	0.224472	0.089259
12625200	0.223401	0.062982
12776400	0.212706	0.162204
12928500	0.252817	0.084117
13081500	0.199328	0.077352
13235400	0.223245	0.068466
13390200	0.228417	0.076552
13545900	0.258833	0.090677
13702500	0.231775	0.122271
13860000	0.234135	0.149274
14018400	0.267868	0.134161
14177700	0.229833	0.190375
14337900	0.188373	0.135996
14499000	0.179882	0.134617
14661000	0.235074	0.035753
14823900	0.218631	0.060804
14987700	0.190594	0.066576
15152400	0.168773	0.067558
15318000	0.188427	0.067639
15484500	0.162958	0.080968
15651900	0.164899	0.051142
15820200	0.167658	0.047375
15989400	0.152269	0.044492
16159500	0.127488	0.076252
16330500	0.125688	0.046943
16502400	0.123579	0.06555
16675200	0.131282	0.064545
16848900	0.115652	0.052412
17023500	0.119173	0.065518
17199000	0.108812	0.034241
17375400	0.106439	0.035247
17552700	0.099733	0.046628
17730900	0.097285	0.046434
17910000	0.102435	0.057295
18090000	0.100268	0.038278
18270900	0.097835	0.030189
18452700	0.099481	0.052204
18635400	0.095822	0.063066
18819000	0.083101	0.027144
19003500	0.08511	0.046258
19188900	0.083654	0.035668
19375200	0.081499	0.040541
19562400	0.081361	0.055332
19750500	0.079427	0.053561
19939500	0.075094	0.0281
