#1	
double default(8759	2)
651600	4344.2
655200	4334.3
658800	4383.78
662400	4561.9
666000	4700.44
669600	4759.82
673200	4720.23
676800	4571.8
680400	4185.87
684000	3770.25
687600	2760.89
691200	2439.45
694800	2504.88
698400	2532.92
702000	2729.2
705600	3355.42
709200	4766.75
712800	4654.59
716400	4374.19
720000	4486.35
723600	4439.62
727200	4327.46
730800	4215.3
734400	4196.61
738000	4103.14
741600	4093.79
745200	4140.53
748800	4308.77
752400	4439.62
756000	4495.7
759600	4458.31
763200	4318.11
766800	3953.6
770400	3561.04
774000	2607.69
777600	2266.63
781200	2327.42
784800	2353.47
788400	2535.85
792000	3117.7
795600	4429.05
799200	4324.83
802800	4064.3
806400	4168.51
810000	4125.09
813600	4020.88
817200	3916.67
820800	3899.3
824400	3812.45
828000	3803.77
831600	3847.19
835200	4003.51
838800	4125.09
842400	4177.2
846000	4142.46
849600	4012.2
853200	3673.5
856800	3308.76
860400	2422.95
864000	2243.41
867600	2303.58
871200	2329.37
874800	2509.87
878400	3085.77
882000	4383.68
885600	4280.53
889200	4022.67
892800	4125.82
896400	4082.84
900000	3979.69
903600	3876.55
907200	3859.36
910800	3773.4
914400	3764.81
918000	3807.78
921600	3962.5
925200	4082.84
928800	4134.41
932400	4100.03
936000	3971.1
939600	3635.87
943200	3274.87
946800	2398.13
950400	2354.98
954000	2418.14
957600	2445.21
961200	2634.69
964800	3239.23
968400	4601.69
972000	4493.41
975600	4222.73
979200	4331
982800	4285.89
986400	4177.61
990000	4069.34
993600	4051.29
997200	3961.06
1000800	3952.04
1004400	3997.15
1008000	4159.57
1011600	4285.89
1015200	4340.02
1018800	4303.93
1022400	4168.59
1026000	3816.69
1029600	3437.73
1033200	2517.39
1036800	2392.74
1040400	2456.91
1044000	2484.41
1047600	2676.93
1051200	3291.16
1054800	4675.47
1058400	4565.46
1062000	4290.43
1065600	4400.44
1069200	4354.6
1072800	4244.59
1076400	4134.58
1080000	4116.24
1083600	4024.57
1087200	4015.4
1090800	4061.24
1094400	4226.25
1098000	4354.6
1101600	4409.61
1105200	4372.94
1108800	4235.42
1112400	3877.89
1116000	3492.85
1119600	2557.76
1123200	2361.7
1126800	2425.04
1130400	2452.19
1134000	2642.21
1137600	3248.47
1141200	4614.82
1144800	4506.24
1148400	4234.78
1152000	4343.36
1155600	4298.12
1159200	4189.53
1162800	4080.95
1166400	4062.85
1170000	3972.37
1173600	3963.32
1177200	4008.56
1180800	4171.44
1184400	4298.12
1188000	4352.41
1191600	4316.22
1195200	4180.49
1198800	3827.59
1202400	3447.54
1206000	2524.58
1209600	2393.72
1213200	2457.92
1216800	2485.44
1220400	2678.03
1224000	3292.51
1227600	4677.39
1231200	4567.33
1234800	4292.19
1238400	4402.25
1242000	4356.39
1245600	4246.33
1249200	4136.28
1252800	4117.94
1256400	4026.22
1260000	4017.05
1263600	4062.91
1267200	4227.99
1270800	4356.39
1274400	4411.42
1278000	4374.73
1281600	4237.16
1285200	3879.48
1288800	3494.28
1292400	2558.81
1296000	2361.59
1299600	2424.92
1303200	2452.07
1306800	2642.08
1310400	3248.31
1314000	4614.6
1317600	4506.02
1321200	4234.57
1324800	4343.15
1328400	4297.91
1332000	4189.33
1335600	4080.75
1339200	4062.65
1342800	3972.17
1346400	3963.12
1350000	4008.36
1353600	4171.23
1357200	4297.91
1360800	4352.2
1364400	4316
1368000	4180.28
1371600	3827.4
1375200	3447.37
1378800	2524.45
1382400	2376.35
1386000	2440.08
1389600	2467.4
1393200	2658.6
1396800	3268.62
1400400	4643.44
1404000	4534.18
1407600	4261.04
1411200	4370.3
1414800	4324.77
1418400	4215.52
1422000	4106.26
1425600	4088.05
1429200	3997
1432800	3987.9
1436400	4033.42
1440000	4197.31
1443600	4324.77
1447200	4379.4
1450800	4342.98
1454400	4206.41
1458000	3851.32
1461600	3468.92
1465200	2540.24
1468800	2315.92
1472400	2378.03
1476000	2404.65
1479600	2590.99
1483200	3185.5
1486800	4525.36
1490400	4418.88
1494000	4152.68
1497600	4259.16
1501200	4214.8
1504800	4108.32
1508400	4001.84
1512000	3984.09
1515600	3895.36
1519200	3886.49
1522800	3930.85
1526400	4090.57
1530000	4214.8
1533600	4268.04
1537200	4232.54
1540800	4099.44
1544400	3753.39
1548000	3380.71
1551600	2475.64
1555200	2033.38
1558800	2152.49
1562400	2178.01
1566000	2331.15
1569600	2918.19
1573200	4279.45
1576800	4211.39
1580400	4100.78
1584000	4100.78
1587600	4015.71
1591200	3905.1
1594800	3794.5
1598400	3760.47
1602000	3760.47
1605600	3777.49
1609200	3820.03
1612800	3973.17
1616400	4109.29
1620000	4194.37
1623600	4177.36
1627200	4083.77
1630800	3717.93
1634400	3267.02
1638000	2399.21
1641600	2265.7
1645200	2326.47
1648800	2352.51
1652400	2534.81
1656000	3116.43
1659600	4427.24
1663200	4323.07
1666800	4062.64
1670400	4166.81
1674000	4123.41
1677600	4019.24
1681200	3915.07
1684800	3897.7
1688400	3810.9
1692000	3802.21
1695600	3845.62
1699200	4001.87
1702800	4123.41
1706400	4175.49
1710000	4140.77
1713600	4010.55
1717200	3672
1720800	3307.41
1724400	2421.96
1728000	2515.91
1731600	2583.39
1735200	2612.31
1738800	2814.74
1742400	3460.58
1746000	4916.15
1749600	4800.48
1753200	4511.29
1756800	4626.97
1760400	4578.77
1764000	4463.09
1767600	4347.42
1771200	4328.14
1774800	4231.75
1778400	4222.11
1782000	4270.3
1785600	4443.81
1789200	4578.77
1792800	4636.61
1796400	4598.05
1800000	4453.45
1803600	4077.51
1807200	3672.65
1810800	2689.42
1814400	2601.72
1818000	2671.5
1821600	2701.4
1825200	2910.74
1828800	3578.61
1832400	5083.82
1836000	4964.2
1839600	4665.15
1843200	4784.77
1846800	4734.93
1850400	4615.31
1854000	4495.69
1857600	4475.76
1861200	4376.07
1864800	4366.1
1868400	4415.95
1872000	4595.37
1875600	4734.93
1879200	4794.74
1882800	4754.87
1886400	4605.34
1890000	4216.58
1893600	3797.91
1897200	2781.15
1900800	2976.8
1904400	2966.43
1908000	2945.69
1911600	3059.78
1915200	3723.6
1918800	5798.02
1922400	5362.39
1926000	4729.69
1929600	4791.93
1933200	4698.58
1936800	4460.02
1940400	4605.23
1944000	4511.88
1947600	4449.65
1951200	4397.79
1954800	4480.76
1958400	4553.37
1962000	4802.3
1965600	4760.81
1969200	4854.16
1972800	4771.18
1976400	4501.51
1980000	4304.44
1983600	3194.62
1987200	3054.43
1990800	3043.79
1994400	3022.5
1998000	3139.57
2001600	3820.7
2005200	5949.22
2008800	5502.23
2012400	4853.03
2016000	4916.89
2019600	4821.1
2023200	4576.32
2026800	4725.32
2030400	4629.54
2034000	4565.68
2037600	4512.47
2041200	4597.61
2044800	4672.11
2048400	4927.53
2052000	4884.96
2055600	4980.74
2059200	4895.6
2062800	4618.89
2066400	4416.68
2070000	3277.93
2073600	3068.85
2077200	3058.16
2080800	3036.77
2084400	3154.4
2088000	3838.74
2091600	5977.31
2095200	5528.21
2098800	4875.95
2102400	4940.1
2106000	4843.87
2109600	4597.93
2113200	4747.63
2116800	4651.4
2120400	4587.24
2124000	4533.78
2127600	4619.32
2131200	4694.17
2134800	4950.8
2138400	4908.03
2142000	5004.26
2145600	4918.72
2149200	4640.7
2152800	4437.54
2156400	3293.4
2160000	3115.96
2163600	3105.1
2167200	3083.39
2170800	3202.81
2174400	3897.66
2178000	6069.06
2181600	5613.07
2185200	4950.79
2188800	5015.93
2192400	4918.22
2196000	4668.51
2199600	4820.51
2203200	4722.79
2206800	4657.65
2210400	4603.37
2214000	4690.22
2217600	4766.22
2221200	5026.79
2224800	4983.36
2228400	5081.07
2232000	4994.22
2235600	4711.94
2239200	4505.65
2242800	3343.95
2246400	2995.14
2250000	2984.71
2253600	2963.84
2257200	3078.63
2260800	3746.54
2264400	5833.75
2268000	5395.43
2271600	4758.84
2275200	4821.45
2278800	4727.53
2282400	4487.5
2286000	4633.6
2289600	4539.68
2293200	4477.06
2296800	4424.88
2300400	4508.37
2304000	4581.42
2307600	4831.89
2311200	4790.14
2314800	4884.07
2318400	4800.58
2322000	4529.24
2325600	4330.96
2329200	3214.3
2332800	2425.77
2336400	2490.83
2340000	2518.72
2343600	2713.89
2347200	3336.6
2350800	4740.02
2354400	4628.49
2358000	4349.66
2361600	4461.19
2365200	4414.72
2368800	4303.19
2372400	4191.66
2376000	4173.08
2379600	4080.13
2383200	4070.84
2386800	4117.31
2390400	4284.61
2394000	4414.72
2397600	4470.49
2401200	4433.31
2404800	4293.9
2408400	3931.43
2412000	3541.07
2415600	2593.07
2419200	2299.54
2422800	2361.22
2426400	2387.65
2430000	2572.67
2433600	3162.97
2437200	4493.36
2440800	4387.63
2444400	4123.32
2448000	4229.04
2451600	4184.99
2455200	4079.26
2458800	3973.54
2462400	3955.92
2466000	3867.81
2469600	3859
2473200	3903.05
2476800	4061.64
2480400	4184.99
2484000	4237.85
2487600	4202.61
2491200	4070.45
2494800	3726.84
2498400	3356.8
2502000	2458.13
2505600	2428.3
2509200	2493.43
2512800	2521.34
2516400	2716.72
2520000	3340.08
2523600	4744.96
2527200	4633.31
2530800	4354.2
2534400	4465.84
2538000	4419.32
2541600	4307.68
2545200	4196.03
2548800	4177.42
2552400	4084.38
2556000	4075.08
2559600	4121.6
2563200	4289.07
2566800	4419.32
2570400	4475.15
2574000	4437.93
2577600	4298.37
2581200	3935.52
2584800	3544.76
2588400	2595.77
2592000	2325.14
2595600	2387.5
2599200	2414.23
2602800	2601.31
2606400	3198.18
2610000	4543.38
2613600	4436.47
2617200	4169.22
2620800	4276.12
2624400	4231.58
2628000	4124.67
2631600	4017.77
2635200	3999.95
2638800	3910.87
2642400	3901.96
2646000	3946.5
2649600	4106.86
2653200	4231.58
2656800	4285.03
2660400	4249.39
2664000	4115.77
2667600	3768.33
2671200	3394.17
2674800	2485.49
2678400	2319.2
2682000	2381.4
2685600	2408.06
2689200	2594.66
2692800	3190.02
2696400	4531.78
2700000	4425.15
2703600	4158.57
2707200	4265.2
2710800	4220.77
2714400	4114.14
2718000	4007.51
2721600	3989.74
2725200	3900.88
2728800	3892
2732400	3936.43
2736000	4096.37
2739600	4220.77
2743200	4274.09
2746800	4238.55
2750400	4105.26
2754000	3758.71
2757600	3385.5
2761200	2479.15
2764800	2325.03
2768400	2387.38
2772000	2414.11
2775600	2601.18
2779200	3198.03
2782800	4543.16
2786400	4436.26
2790000	4169.02
2793600	4275.91
2797200	4231.37
2800800	4124.47
2804400	4017.58
2808000	3999.76
2811600	3910.68
2815200	3901.77
2818800	3946.31
2822400	4106.66
2826000	4231.37
2829600	4284.82
2833200	4249.19
2836800	4115.57
2840400	3768.15
2844000	3394.01
2847600	2485.37
2851200	2023.82
2854800	2142.37
2858400	2167.78
2862000	2320.2
2865600	2904.48
2869200	4259.34
2872800	4191.6
2876400	4081.52
2880000	4081.52
2883600	3996.84
2887200	3886.75
2890800	3776.67
2894400	3742.8
2898000	3742.8
2901600	3759.74
2905200	3802.08
2908800	3954.5
2912400	4089.98
2916000	4174.66
2919600	4157.73
2923200	4064.58
2926800	3700.46
2930400	3251.66
2934000	2387.94
2937600	1996.15
2941200	2113.08
2944800	2138.14
2948400	2288.47
2952000	2864.77
2955600	4201.1
2959200	4134.28
2962800	4025.71
2966400	4025.71
2970000	3942.19
2973600	3833.61
2977200	3725.03
2980800	3691.62
2984400	3691.62
2988000	3708.33
2991600	3750.09
2995200	3900.43
2998800	4034.06
3002400	4117.58
3006000	4100.88
3009600	4009
3013200	3649.86
3016800	3207.2
3020400	2355.29
3024000	1924.14
3027600	2036.85
3031200	2061.01
3034800	2205.92
3038400	2761.43
3042000	4049.56
3045600	3985.15
3049200	3880.49
3052800	3880.49
3056400	3799.98
3060000	3695.32
3063600	3590.66
3067200	3558.46
3070800	3558.46
3074400	3574.56
3078000	3614.81
3081600	3759.73
3085200	3888.54
3088800	3969.05
3092400	3952.95
3096000	3864.39
3099600	3518.2
3103200	3091.51
3106800	2270.33
3110400	2028.64
3114000	2147.47
3117600	2172.93
3121200	2325.72
3124800	2911.39
3128400	4269.48
3132000	4201.57
3135600	4091.23
3139200	4091.23
3142800	4006.35
3146400	3896
3150000	3785.66
3153600	3751.71
3157200	3751.71
3160800	3768.68
3164400	3811.12
3168000	3963.91
3171600	4099.71
3175200	4184.59
3178800	4167.62
3182400	4074.25
3186000	3709.27
3189600	3259.4
3193200	2393.62
3196800	2501.57
3200400	2568.66
3204000	2597.42
3207600	2798.69
3211200	3440.86
3214800	4888.13
3218400	4773.11
3222000	4485.58
3225600	4600.59
3229200	4552.67
3232800	4437.65
3236400	4322.64
3240000	4303.47
3243600	4207.62
3247200	4198.04
3250800	4245.96
3254400	4418.48
3258000	4552.67
3261600	4610.17
3265200	4571.84
3268800	4428.07
3272400	4054.27
3276000	3651.72
3279600	2674.09
3283200	2575.85
3286800	2644.93
3290400	2674.54
3294000	2881.79
3297600	3543.03
3301200	5033.27
3304800	4914.84
3308400	4618.76
3312000	4737.19
3315600	4687.85
3319200	4569.42
3322800	4450.99
3326400	4431.25
3330000	4332.56
3333600	4322.69
3337200	4372.03
3340800	4549.68
3344400	4687.85
3348000	4747.06
3351600	4707.59
3355200	4559.55
3358800	4174.65
3362400	3760.15
3366000	2753.49
3369600	2584.55
3373200	2653.87
3376800	2683.58
3380400	2891.53
3384000	3555
3387600	5050.27
3391200	4931.44
3394800	4634.37
3398400	4753.2
3402000	4703.69
3405600	4584.86
3409200	4466.03
3412800	4446.22
3416400	4347.2
3420000	4337.29
3423600	4386.81
3427200	4565.05
3430800	4703.69
3434400	4763.1
3438000	4723.49
3441600	4574.95
3445200	4188.76
3448800	3772.85
3452400	2762.8
3456000	2551.76
3459600	2620.2
3463200	2649.53
3466800	2854.85
3470400	3509.9
3474000	4986.21
3477600	4868.88
3481200	4575.58
3484800	4692.9
3488400	4644.02
3492000	4526.69
3495600	4409.37
3499200	4389.82
3502800	4292.05
3506400	4282.27
3510000	4331.16
3513600	4507.14
3517200	4644.02
3520800	4702.68
3524400	4663.57
3528000	4516.92
3531600	4135.62
3535200	3724.99
3538800	2727.75
3542400	2492.43
3546000	2559.28
3549600	2587.93
3553200	2788.47
3556800	3428.28
3560400	4870.27
3564000	4755.67
3567600	4469.18
3571200	4583.78
3574800	4536.03
3578400	4421.44
3582000	4306.84
3585600	4287.74
3589200	4192.25
3592800	4182.7
3596400	4230.45
3600000	4402.34
3603600	4536.03
3607200	4593.33
3610800	4555.13
3614400	4411.89
3618000	4039.46
3621600	3638.37
3625200	2664.32
3628800	2488.23
3632400	2554.97
3636000	2583.57
3639600	2783.77
3643200	3422.51
3646800	4862.07
3650400	4747.66
3654000	4461.66
3657600	4576.06
3661200	4528.39
3664800	4413.99
3668400	4299.59
3672000	4280.52
3675600	4185.19
3679200	4175.66
3682800	4223.32
3686400	4394.93
3690000	4528.39
3693600	4585.59
3697200	4547.46
3700800	4404.46
3704400	4032.65
3708000	3632.25
3711600	2659.84
3715200	2466.05
3718800	2532.19
3722400	2560.53
3726000	2758.95
3729600	3392
3733200	4818.72
3736800	4705.34
3740400	4421.88
3744000	4535.26
3747600	4488.02
3751200	4374.64
3754800	4261.26
3758400	4242.36
3762000	4147.88
3765600	4138.43
3769200	4185.67
3772800	4355.74
3776400	4488.02
3780000	4544.71
3783600	4506.92
3787200	4365.19
3790800	3996.7
3794400	3599.87
3798000	2636.12
3801600	2483.57
3805200	2550.18
3808800	2578.73
3812400	2778.56
3816000	3416.1
3819600	4852.96
3823200	4738.77
3826800	4453.31
3830400	4567.49
3834000	4519.91
3837600	4405.73
3841200	4291.54
3844800	4272.51
3848400	4177.35
3852000	4167.84
3855600	4215.42
3859200	4386.7
3862800	4519.91
3866400	4577.01
3870000	4538.95
3873600	4396.21
3877200	4025.1
3880800	3625.45
3884400	2654.86
3888000	2560.74
3891600	2629.42
3895200	2658.85
3898800	2864.89
3902400	3522.24
3906000	5003.74
3909600	4886.01
3913200	4591.67
3916800	4709.41
3920400	4660.35
3924000	4542.61
3927600	4424.88
3931200	4405.26
3934800	4307.14
3938400	4297.33
3942000	4346.39
3945600	4522.99
3949200	4660.35
3952800	4719.22
3956400	4679.97
3960000	4532.8
3963600	4150.16
3967200	3738.09
3970800	2737.34
3974400	2502.81
3978000	2569.93
3981600	2598.7
3985200	2800.07
3988800	3442.56
3992400	4890.54
3996000	4775.47
3999600	4487.79
4003200	4602.86
4006800	4554.91
4010400	4439.84
4014000	4324.77
4017600	4305.59
4021200	4209.7
4024800	4200.11
4028400	4248.06
4032000	4420.66
4035600	4554.91
4039200	4612.45
4042800	4574.09
4046400	4430.25
4050000	4056.27
4053600	3653.52
4057200	2675.41
4060800	2487.95
4064400	2554.68
4068000	2583.27
4071600	2783.45
4075200	3422.12
4078800	4861.51
4082400	4747.12
4086000	4461.15
4089600	4575.54
4093200	4527.88
4096800	4413.49
4100400	4299.1
4104000	4280.03
4107600	4184.71
4111200	4175.18
4114800	4222.84
4118400	4394.42
4122000	4527.88
4125600	4585.07
4129200	4546.94
4132800	4403.96
4136400	4032.19
4140000	3631.83
4143600	2659.53
4147200	2336.72
4150800	2399.4
4154400	2426.25
4158000	2614.27
4161600	3214.12
4165200	4566.01
4168800	4458.58
4172400	4189.99
4176000	4297.43
4179600	4252.66
4183200	4145.22
4186800	4037.79
4190400	4019.88
4194000	3930.35
4197600	3921.4
4201200	3966.17
4204800	4127.32
4208400	4252.66
4212000	4306.38
4215600	4270.57
4219200	4136.27
4222800	3787.11
4226400	3411.08
4230000	2497.88
4233600	1913.53
4237200	2025.62
4240800	2049.64
4244400	2193.76
4248000	2746.2
4251600	4027.22
4255200	3963.17
4258800	3859.09
4262400	3859.09
4266000	3779.03
4269600	3674.94
4273200	3570.86
4276800	3538.83
4280400	3538.83
4284000	3554.85
4287600	3594.88
4291200	3738.99
4294800	3867.1
4298400	3947.16
4302000	3931.15
4305600	3843.08
4309200	3498.8
4312800	3074.46
4316400	2257.81
4320000	1890.91
4323600	2001.67
4327200	2025.41
4330800	2167.82
4334400	2713.73
4338000	3979.6
4341600	3916.31
4345200	3813.46
4348800	3813.46
4352400	3734.34
4356000	3631.49
4359600	3528.64
4363200	3496.99
4366800	3496.99
4370400	3512.81
4374000	3552.37
4377600	3694.78
4381200	3821.37
4384800	3900.49
4388400	3884.66
4392000	3797.63
4395600	3457.43
4399200	3038.11
4402800	2231.11
4406400	1962.32
4410000	2077.27
4413600	2101.9
4417200	2249.69
4420800	2816.22
4424400	4129.91
4428000	4064.22
4431600	3957.49
4435200	3957.49
4438800	3875.38
4442400	3768.64
4446000	3661.91
4449600	3629.06
4453200	3629.06
4456800	3645.48
4460400	3686.54
4464000	3834.33
4467600	3965.7
4471200	4047.8
4474800	4031.38
4478400	3941.06
4482000	3588.01
4485600	3152.85
4489200	2315.38
4492800	1886.04
4496400	1996.52
4500000	2020.19
4503600	2162.24
4507200	2706.75
4510800	3969.37
4514400	3906.24
4518000	3803.65
4521600	3803.65
4525200	3724.73
4528800	3622.15
4532400	3519.56
4536000	3487.99
4539600	3487.99
4543200	3503.78
4546800	3543.23
4550400	3685.28
4554000	3811.54
4557600	3890.45
4561200	3874.67
4564800	3787.87
4568400	3448.54
4572000	3030.29
4575600	2225.37
4579200	1976.25
4582800	2092.01
4586400	2116.82
4590000	2265.66
4593600	2836.21
4597200	4159.22
4600800	4093.07
4604400	3985.57
4608000	3985.57
4611600	3902.89
4615200	3795.39
4618800	3687.9
4622400	3654.82
4626000	3654.82
4629600	3671.36
4633200	3712.7
4636800	3861.54
4640400	3993.84
4644000	4076.53
4647600	4059.99
4651200	3969.04
4654800	3613.48
4658400	3175.23
4662000	2331.81
4665600	2225.62
4669200	2285.32
4672800	2310.9
4676400	2489.97
4680000	3061.3
4683600	4348.92
4687200	4246.59
4690800	3990.78
4694400	4093.1
4698000	4050.47
4701600	3948.14
4705200	3845.81
4708800	3828.76
4712400	3743.48
4716000	3734.96
4719600	3777.59
4723200	3931.08
4726800	4050.47
4730400	4101.63
4734000	4067.52
4737600	3939.61
4741200	3607.05
4744800	3248.9
4748400	2379.12
4752000	1796.73
4755600	1901.98
4759200	1924.53
4762800	2059.85
4766400	2578.57
4770000	3781.4
4773600	3721.26
4777200	3623.53
4780800	3623.53
4784400	3548.35
4788000	3450.62
4791600	3352.89
4795200	3322.82
4798800	3322.82
4802400	3337.85
4806000	3375.44
4809600	3510.76
4813200	3631.04
4816800	3706.22
4820400	3691.19
4824000	3608.49
4827600	3285.23
4831200	2886.79
4834800	2119.99
4838400	1601.13
4842000	1694.92
4845600	1715.02
4849200	1835.61
4852800	2297.86
4856400	3369.75
4860000	3316.16
4863600	3229.07
4867200	3229.07
4870800	3162.07
4874400	3074.98
4878000	2987.89
4881600	2961.09
4885200	2961.09
4888800	2974.49
4892400	3007.99
4896000	3128.58
4899600	3235.77
4903200	3302.76
4906800	3289.36
4910400	3215.67
4914000	2927.6
4917600	2572.53
4921200	1889.2
4924800	1425.22
4928400	1567.12
4932000	1462.24
4935600	1573.29
4939200	2140.91
4942800	3195.95
4946400	3245.3
4950000	3109.57
4953600	3029.36
4957200	2850.44
4960800	2745.55
4964400	2665.34
4968000	2615.99
4971600	2578.97
4975200	2578.97
4978800	2653
4982400	2807.25
4986000	2955.32
4989600	3078.72
4993200	3165.1
4996800	3128.08
5000400	2844.27
5004000	2449.4
5007600	1826.25
5011200	1415.11
5014800	1556.01
5018400	1451.86
5022000	1562.13
5025600	2125.73
5029200	3173.27
5032800	3222.28
5036400	3087.51
5040000	3007.87
5043600	2830.22
5047200	2726.07
5050800	2646.44
5054400	2597.43
5058000	2560.67
5061600	2560.67
5065200	2634.18
5068800	2787.33
5072400	2934.36
5076000	3056.88
5079600	3142.64
5083200	3105.89
5086800	2824.09
5090400	2432.03
5094000	1813.3
5097600	1611.95
5101200	1706.37
5104800	1726.61
5108400	1848.01
5112000	2313.38
5115600	3392.51
5119200	3338.56
5122800	3250.88
5126400	3250.88
5130000	3183.43
5133600	3095.75
5137200	3008.07
5140800	2981.09
5144400	2981.09
5148000	2994.58
5151600	3028.31
5155200	3149.71
5158800	3257.62
5162400	3325.07
5166000	3311.58
5169600	3237.39
5173200	2947.37
5176800	2589.91
5180400	1901.97
5184000	1691.49
5187600	1790.57
5191200	1811.81
5194800	1939.2
5198400	2427.54
5202000	3559.92
5205600	3503.3
5209200	3411.29
5212800	3411.29
5216400	3340.52
5220000	3248.51
5223600	3156.51
5227200	3128.2
5230800	3128.2
5234400	3142.35
5238000	3177.74
5241600	3305.13
5245200	3418.37
5248800	3489.14
5252400	3474.99
5256000	3397.14
5259600	3092.81
5263200	2717.71
5266800	1995.82
5270400	1767.16
5274000	1870.67
5277600	1892.85
5281200	2025.95
5284800	2536.13
5288400	3719.16
5292000	3660.01
5295600	3563.89
5299200	3563.89
5302800	3489.95
5306400	3393.83
5310000	3297.71
5313600	3268.13
5317200	3268.13
5320800	3282.92
5324400	3319.89
5328000	3452.98
5331600	3571.28
5335200	3645.22
5338800	3630.44
5342400	3549.1
5346000	3231.16
5349600	2839.28
5353200	2085.1
5356800	1934.18
5360400	2047.48
5364000	2071.76
5367600	2217.43
5371200	2775.83
5374800	4070.68
5378400	4005.93
5382000	3900.73
5385600	3900.73
5389200	3819.8
5392800	3714.59
5396400	3609.39
5400000	3577.01
5403600	3577.01
5407200	3593.2
5410800	3633.66
5414400	3779.33
5418000	3908.82
5421600	3989.75
5425200	3973.56
5428800	3884.54
5432400	3536.55
5436000	3107.63
5439600	2282.17
5443200	2234.83
5446800	2294.77
5450400	2320.46
5454000	2500.27
5457600	3073.97
5461200	4366.92
5464800	4264.17
5468400	4007.29
5472000	4110.04
5475600	4067.23
5479200	3964.48
5482800	3861.72
5486400	3844.6
5490000	3758.97
5493600	3750.41
5497200	3793.22
5500800	3947.35
5504400	4067.23
5508000	4118.6
5511600	4084.35
5515200	3955.91
5518800	3621.97
5522400	3262.34
5526000	2388.96
5529600	2393.83
5533200	2458.03
5536800	2485.55
5540400	2678.15
5544000	3292.66
5547600	4677.6
5551200	4567.54
5554800	4292.38
5558400	4402.45
5562000	4356.59
5565600	4246.53
5569200	4136.46
5572800	4118.12
5576400	4026.4
5580000	4017.23
5583600	4063.09
5587200	4228.18
5590800	4356.59
5594400	4411.62
5598000	4374.93
5601600	4237.35
5605200	3879.66
5608800	3494.44
5612400	2558.92
5616000	2512.6
5619600	2579.99
5623200	2608.87
5626800	2811.03
5630400	3456.03
5634000	4909.67
5637600	4794.15
5641200	4505.35
5644800	4620.87
5648400	4572.74
5652000	4457.21
5655600	4341.69
5659200	4322.44
5662800	4226.17
5666400	4216.54
5670000	4264.68
5673600	4437.96
5677200	4572.74
5680800	4630.5
5684400	4591.99
5688000	4447.59
5691600	4072.14
5695200	3667.82
5698800	2685.88
5702400	2442.96
5706000	2508.48
