#1
# Source: DWD Weather data, ieet, TUHH (DWD COSMO-D2)
# Location: latitude 52.1, longitude 9.35
# Year: 2019
# Data type: Solar_Diff
float	default(8760, 2)
493200	0.0
496800	0.0
500400	0.0
504000	0.0
507600	0.0
511200	0.0
514800	0.0
518400	0.0
522000	0.0
525600	0.0
529200	0.0
532800	0.0
536400	0.0
540000	0.0
543600	0.0
547200	2.17969
550800	10.0039
554400	24.9199
558000	110.857
561600	17.6211
565200	24.8926
568800	3.36774
572400	1.47656
576000	0.0
579600	0.0
583200	0.0
586800	0.0
590400	0.0
594000	0.0
597600	0.0
601200	0.0
604800	0.0
608400	0.0
612000	0.0
615600	0.0
619200	0.0
622800	0.0
626400	0.0
630000	0.0
633600	2.08398
637200	26.8138
640800	30.8586
644400	48.0913
648000	19.6406
651600	25.7381
655200	21.6526
658800	2.20703
662400	0.0
666000	0.0
669600	0.0
673200	0.0
676800	0.0
680400	0.0
684000	0.0
687600	0.0
691200	0.0
694800	0.0
698400	0.0
702000	0.0
705600	0.0
709200	0.0
712800	0.0
716400	0.0
720000	15.7109
723600	62.3382
727200	72.7764
730800	25.6093
734400	76.6621
738000	40.1526
741600	11.4041
745200	3.72266
748800	0.0
752400	0.0
756000	0.0
759600	0.0
763200	0.0
766800	0.0
770400	0.0
774000	0.0
777600	0.0
781200	0.0
784800	0.0
788400	0.0
792000	0.0
795600	0.0
799200	0.0
802800	0.0
806400	20.1602
810000	74.2662
813600	91.2376
817200	112.664
820800	129.714
824400	98.5954
828000	70.7
831600	17.5703
835200	0.0
838800	0.0
842400	0.0
846000	0.0
849600	0.0
853200	0.0
856800	0.0
860400	0.0
864000	0.0
867600	0.0
871200	0.0
874800	0.0
878400	0.0
882000	0.0
885600	0.0
889200	0.0
892800	1.66211
896400	7.77526
900000	8.55559
903600	8.31041
907200	6.15765
910800	9.88484
914400	11.1653
918000	5.10547
921600	0.0
925200	0.0
928800	0.0
932400	0.0
936000	0.0
939600	0.0
943200	0.0
946800	0.0
950400	0.0
954000	0.0
957600	0.0
961200	0.0
964800	0.0
968400	0.0
972000	0.0
975600	0.0
979200	7.0
982800	21.869
986400	28.7782
990000	24.8745
993600	10.7005
997200	21.6074
1000800	13.7148
1004400	3.55859
1008000	0.0
1011600	0.0
1015200	0.0
1018800	0.0
1022400	0.0
1026000	0.0
1029600	0.0
1033200	0.0
1036800	0.0
1040400	0.0
1044000	0.0
1047600	0.0
1051200	0.0
1054800	0.0
1058400	0.0
1062000	0.0
1065600	8.84961
1069200	12.9651
1072800	4.98437
1076400	6.55492
1080000	5.12889
1083600	3.49648
1087200	4.62509
1090800	0.371094
1094400	0.0
1098000	0.0
1101600	0.0
1105200	0.0
1108800	0.0
1112400	0.0
1116000	0.0
1119600	0.0
1123200	0.0
1126800	0.0
1130400	0.0
1134000	0.0
1137600	0.0
1141200	0.0
1144800	0.0
1148400	0.0
1152000	17.9297
1155600	65.026
1159200	93.0405
1162800	127.785
1166400	103.052
1170000	83.2956
1173600	47.4901
1177200	21.9082
1180800	0.0
1184400	0.0
1188000	0.0
1191600	0.0
1195200	0.0
1198800	0.0
1202400	0.0
1206000	0.0
1209600	0.0
1213200	0.0
1216800	0.0
1220400	0.0
1224000	0.0
1227600	0.0
1231200	0.0
1234800	0.0
1238400	4.08008
1242000	36.6975
1245600	58.1647
1249200	34.8961
1252800	34.0467
1256400	16.7889
1260000	11.8709
1263600	2.93164
1267200	0.0
1270800	0.0
1274400	0.0
1278000	0.0
1281600	0.0
1285200	0.0
1288800	0.0
1292400	0.0
1296000	0.0
1299600	0.0
1303200	0.0
1306800	0.0
1310400	0.0
1314000	0.0
1317600	0.0
1321200	0.0
1324800	15.7031
1328400	35.6636
1332000	52.4785
1335600	49.2703
1339200	70.4353
1342800	79.3221
1346400	50.9806
1350000	18.1797
1353600	0.0
1357200	0.0
1360800	0.0
1364400	0.0
1368000	0.0
1371600	0.0
1375200	0.0
1378800	0.0
1382400	0.0
1386000	0.0
1389600	0.0
1393200	0.0
1396800	0.0
1400400	0.0
1404000	0.0
1407600	0.0
1411200	24.873
1414800	74.3438
1418400	105.448
1422000	139.523
1425600	114.794
1429200	83.5263
1432800	40.1039
1436400	19.625
1440000	0.0
1443600	0.0
1447200	0.0
1450800	0.0
1454400	0.0
1458000	0.0
1461600	0.0
1465200	0.0
1468800	0.0
1472400	0.0
1476000	0.0
1479600	0.0
1483200	0.0
1486800	0.0
1490400	0.0
1494000	0.0
1497600	26.7227
1501200	60.3364
1504800	82.0567
1508400	96.0546
1512000	99.1269
1515600	94.2843
1519200	80.677
1522800	30.6113
1526400	0.0
1530000	0.0
1533600	0.0
1537200	0.0
1540800	0.0
1544400	0.0
1548000	0.0
1551600	0.0
1555200	0.0
1558800	0.0
1562400	0.0
1566000	0.0
1569600	0.0
1573200	0.0
1576800	0.0
1580400	0.0
1584000	31.1328
1587600	83.36
1591200	106.02
1594800	131.706
1598400	147.56
1602000	122.644
1605600	87.6806
1609200	37.2461
1612800	0.0
1616400	0.0
1620000	0.0
1623600	0.0
1627200	0.0
1630800	0.0
1634400	0.0
1638000	0.0
1641600	0.0
1645200	0.0
1648800	0.0
1652400	0.0
1656000	0.0
1659600	0.0
1663200	0.0
1666800	0.0
1670400	28.5586
