#1
# Source: DWD Weather data, ieet, TUHH (DWD COSMO-D2)
# Location: latitude 52.1, longitude 9.35
# Year: 2019
# Data type: Temperature Underground
float	default(7098, 2)
1522800	279.05
1526400	279.05
1530000	279.05
1533600	279.05
1537200	278.95
1540800	278.95
1544400	278.95
1548000	278.95
1551600	278.95
1555200	278.95
1558800	278.95
1562400	278.95
1566000	278.95
1569600	278.95
1573200	278.95
1576800	278.85
1580400	278.85
1584000	278.85
1587600	278.85
1591200	278.85
1594800	278.85
1598400	278.85
1602000	278.85
1605600	278.85
1609200	278.75
1612800	278.75
1616400	278.75
1620000	278.75
1623600	278.75
1627200	278.75
1630800	278.75
1634400	278.75
1638000	278.65
1641600	278.65
1645200	278.65
1648800	278.65
1652400	278.65
1656000	278.65
1659600	278.65
1663200	278.65
1666800	278.55
1670400	278.55
1674000	278.55
1677600	278.55
1681200	278.55
1684800	278.55
1688400	278.55
1692000	278.55
1695600	278.45
1699200	278.45
1702800	278.45
1706400	278.45
1710000	278.45
1713600	278.45
1717200	278.45
1720800	278.45
1724400	278.35
1728000	278.35
1731600	278.35
1735200	278.35
1738800	278.35
1742400	278.35
1746000	278.35
1749600	278.25
1753200	278.25
1756800	278.25
1760400	278.25
1764000	278.25
1767600	278.25
1771200	278.25
1774800	278.15
1778400	278.15
1782000	278.15
1785600	278.15
1789200	278.15
1792800	278.15
1796400	278.15
1800000	278.15
1803600	278.05
1807200	278.05
1810800	278.05
1814400	278.05
1818000	278.05
1821600	278.05
1825200	278.05
1828800	277.95
1832400	277.95
1836000	277.95
1839600	277.95
1843200	277.95
1846800	277.95
1850400	277.95
1854000	277.85
1857600	277.85
1861200	277.85
1864800	277.85
1868400	277.85
1872000	277.85
1875600	277.85
1879200	277.75
1882800	277.75
1886400	277.75
1890000	277.75
1893600	277.75
1897200	277.75
1900800	277.75
1904400	277.75
1908000	277.65
1911600	277.65
1915200	277.65
1918800	277.65
1922400	277.65
1926000	277.65
1929600	277.65
1933200	277.55
1936800	277.55
1940400	277.55
1944000	277.55
1947600	277.55
1951200	277.55
1954800	277.55
1958400	277.55
1962000	277.45
1965600	277.45
1969200	277.45
1972800	277.45
1976400	277.45
1980000	277.45
1983600	277.45
1987200	277.45
1990800	277.35
1994400	277.35
1998000	277.35
2001600	277.35
2005200	277.35
2008800	277.35
2012400	277.35
2016000	277.35
2019600	277.25
2023200	277.25
2026800	277.25
2030400	277.25
2034000	277.25
2037600	277.25
2041200	277.25
2044800	277.25
2048400	277.15
2052000	277.15
2055600	277.15
2059200	277.15
2062800	277.15
2066400	277.15
2070000	277.15
2073600	277.15
2077200	277.15
2080800	277.05
2084400	277.05
2088000	277.05
2091600	277.05
2095200	277.05
2098800	277.05
2102400	277.05
2106000	277.05
2109600	277.05
2113200	277.05
2116800	276.95
2120400	276.95
2124000	276.95
2127600	276.95
2131200	276.95
2134800	276.95
2138400	276.95
2142000	276.95
2145600	276.95
2149200	276.95
2152800	276.85
2156400	276.85
2160000	276.85
2163600	276.85
2167200	276.85
2170800	276.85
2174400	276.85
2178000	276.85
2181600	276.85
2185200	276.85
2188800	276.85
2192400	276.85
2196000	276.75
2199600	276.75
2203200	276.75
2206800	276.75
2210400	276.75
2214000	276.75
2217600	276.75
2221200	276.75
2224800	276.75
2228400	276.75
2232000	276.75
2235600	276.75
2239200	276.75
2242800	276.75
2246400	276.65
2250000	276.65
2253600	276.65
2257200	276.65
2260800	276.65
2264400	276.65
2268000	276.65
2271600	276.65
2275200	276.65
2278800	276.65
2282400	276.65
2286000	276.65
2289600	276.65
2293200	276.65
2296800	276.55
2300400	276.55
2304000	276.55
2307600	276.55
2311200	276.55
2314800	276.55
2318400	276.55
2322000	276.55
2325600	276.55
2329200	276.55
2332800	276.55
2336400	276.55
2340000	276.55
2343600	276.55
2347200	276.55
2350800	276.55
2354400	276.55
2358000	276.55
2361600	276.55
2365200	276.45
2368800	276.45
2372400	276.45
2376000	276.45
2379600	276.45
2383200	276.45
2386800	276.45
2390400	276.45
2394000	276.45
2397600	276.45
2401200	276.45
2404800	276.45
2408400	276.45
2412000	276.45
2415600	276.45
2419200	276.45
2422800	276.45
2426400	276.45
2430000	276.45
2433600	276.45
2437200	276.45
2440800	276.45
2444400	276.45
2448000	276.45
2451600	276.35
2455200	276.35
2458800	276.35
2462400	276.35
2466000	276.35
2469600	276.35
2473200	276.35
2476800	276.35
2480400	276.35
2484000	276.35
2487600	276.35
2491200	276.35
2494800	276.35
2498400	276.35
2502000	276.35
2505600	276.35
2509200	276.35
2512800	276.35
2516400	276.35
2520000	276.35
2523600	276.35
2527200	276.35
2530800	276.35
2534400	276.35
2538000	276.35
2541600	276.35
2545200	276.35
2548800	276.35
2552400	276.35
2556000	276.35
2559600	276.35
2563200	276.35
2566800	276.35
2570400	276.35
2574000	276.35
2577600	276.35
2581200	276.35
2584800	276.25
2588400	276.25
2592000	276.25
2595600	276.25
2599200	276.25
2602800	276.25
2606400	276.25
2610000	276.25
2613600	276.25
2617200	276.25
2620800	276.25
2624400	276.25
2628000	276.25
2631600	276.25
2635200	276.25
2638800	276.25
2642400	276.25
2646000	276.25
2649600	276.25
2653200	276.25
2656800	276.25
2660400	276.25
2664000	276.25
2667600	276.25
2671200	276.25
2674800	276.25
2678400	276.25
2682000	276.25
2685600	276.25
2689200	276.25
2692800	276.25
2696400	276.25
2700000	276.25
2703600	276.25
2707200	276.25
2710800	276.25
2714400	276.25
2718000	276.25
2721600	276.25
2725200	276.25
2728800	276.25
2732400	276.25
2736000	276.25
2739600	276.25
2743200	276.25
2746800	276.25
2750400	276.25
2754000	276.25
2757600	276.25
2761200	276.25
2764800	276.25
2768400	276.25
2772000	276.25
2775600	276.25
2779200	276.25
2782800	276.25
2786400	276.25
2790000	276.25
2793600	276.25
2797200	276.25
2800800	276.25
2804400	276.25
2808000	276.25
2811600	276.25
2815200	276.25
2818800	276.25
2822400	276.25
2826000	276.25
2829600	276.25
2833200	276.25
2836800	276.25
2840400	276.25
2844000	276.25
2847600	276.25
2851200	276.25
2854800	276.25
2858400	276.25
2862000	276.25
2865600	276.25
2869200	276.25
2872800	276.25
2876400	276.25
2880000	276.25
2883600	276.25
2887200	276.25
2890800	276.25
2894400	276.25
2898000	276.25
2901600	276.25
2905200	276.25
2908800	276.25
2912400	276.25
2916000	276.25
2919600	276.25
2923200	276.25
2926800	276.25
2930400	276.25
2934000	276.25
2937600	276.25
2941200	276.25
2944800	276.25
2948400	276.25
2952000	276.25
2955600	276.25
2959200	276.25
2962800	276.25
2966400	276.25
2970000	276.25
2973600	276.25
2977200	276.25
2980800	276.25
2984400	276.25
2988000	276.25
2991600	276.25
2995200	276.25
2998800	276.25
3002400	276.25
3006000	276.25
3009600	276.25
3013200	276.25
3016800	276.25
3020400	276.25
3024000	276.25
3027600	276.25
3031200	276.25
3034800	276.25
3038400	276.25
3042000	276.25
3045600	276.25
3049200	276.25
3052800	276.25
3056400	276.25
3060000	276.25
3063600	276.25
3067200	276.25
3070800	276.25
3074400	276.15
3078000	276.15
3081600	276.15
3085200	276.15
3088800	276.15
3092400	276.15
3096000	276.15
3099600	276.15
3103200	276.15
3106800	276.15
3110400	276.15
3114000	276.15
3117600	276.15
3121200	276.15
3124800	276.15
3128400	276.15
3132000	276.15
3135600	276.15
3139200	276.15
3142800	276.15
3146400	276.15
3150000	276.15
3153600	276.15
3157200	276.15
3160800	276.15
3164400	276.15
3168000	276.15
3171600	276.15
3175200	276.15
3178800	276.15
3182400	276.15
3186000	276.15
3189600	276.15
3193200	276.15
3196800	276.25
3200400	276.25
3204000	276.25
3207600	276.25
3211200	276.25
3214800	276.25
3218400	276.25
3222000	276.25
3225600	276.25
3229200	276.25
3232800	276.25
3236400	276.25
3240000	276.25
3243600	276.25
3247200	276.25
3250800	276.25
3254400	276.25
3258000	276.25
3261600	276.35
3265200	276.35
3268800	276.35
3272400	276.35
3276000	276.35
3279600	276.35
3283200	276.35
3286800	276.35
3290400	276.35
3294000	276.35
3297600	276.35
3301200	276.35
3304800	276.35
3308400	276.35
3312000	276.45
3315600	276.45
3319200	276.45
3322800	276.45
3326400	276.45
3330000	276.45
3333600	276.45
3337200	276.45
3340800	276.45
3344400	276.45
3348000	276.45
3351600	276.45
3355200	276.45
3358800	276.55
3362400	276.55
3366000	276.55
3369600	276.55
3373200	276.55
3376800	276.55
3380400	276.55
3384000	276.55
3387600	276.55
3391200	276.55
3394800	276.65
3398400	276.65
3402000	276.65
3405600	276.65
3409200	276.65
3412800	276.65
3416400	276.65
3420000	276.65
3423600	276.75
3427200	276.75
3430800	276.75
3434400	276.75
3438000	276.75
3441600	276.75
3445200	276.75
3448800	276.75
3452400	276.85
3456000	276.85
3459600	276.85
3463200	276.85
3466800	276.85
3470400	276.85
3474000	276.95
3477600	276.95
3481200	276.95
3484800	276.95
3488400	276.95
3492000	276.95
3495600	276.95
3499200	277.05
3502800	277.05
3506400	277.05
3510000	277.05
3513600	277.05
3517200	277.05
3520800	277.05
3524400	277.05
3528000	277.05
3531600	277.05
3535200	277.15
3538800	277.15
3542400	277.15
3546000	277.15
3549600	277.15
3553200	277.15
3556800	277.15
3560400	277.15
3564000	277.25
3567600	277.25
3571200	277.25
3574800	277.25
3578400	277.25
3582000	277.25
3585600	277.25
3589200	277.25
3592800	277.35
3596400	277.35
3600000	277.35
3603600	277.35
3607200	277.35
3610800	277.35
3614400	277.35
3618000	277.35
3621600	277.35
3625200	277.35
3628800	277.45
3632400	277.45
3636000	277.45
3639600	277.45
3643200	277.45
3646800	277.45
3650400	277.45
3654000	277.45
3657600	277.45
3661200	277.45
3664800	277.45
3668400	277.45
3672000	277.45
3675600	277.55
3679200	277.55
3682800	277.55
3686400	277.55
3690000	277.55
3693600	277.55
3697200	277.55
3700800	277.55
3704400	277.55
3708000	277.55
3711600	277.55
3715200	277.55
3718800	277.55
3722400	277.55
3726000	277.55
3729600	277.55
3733200	277.55
3736800	277.55
3740400	277.55
3744000	277.55
3747600	277.55
3751200	277.55
3754800	277.55
3758400	277.55
3762000	277.55
3765600	277.55
3769200	277.55
3772800	277.55
3776400	277.55
3780000	277.55
3783600	277.55
3787200	277.55
3790800	277.55
3794400	277.55
3798000	277.55
3801600	277.55
3805200	277.65
3808800	277.65
3812400	277.65
3816000	277.65
3819600	277.65
